Wahlperiode,Sitzungnr,Abstimmnr,Fraktion/Gruppe,AbgNr,Name,Vorname,Titel,ja,nein,Enthaltung,ungültig,nichtabgegeben,Bezeichnung
18,44,6,CDU/CSU,410,Fabritius,Bernd,,0,0,0,0,1,Dr. Bernd Fabritius
18,44,6,CDU/CSU,420,Färber,Hermann,,0,1,0,0,0,Hermann Färber
18,44,6,CDU/CSU,430,Feiler,Uwe,,0,1,0,0,0,Uwe Feiler
18,44,6,CDU/CSU,440,Feist,Thomas,,0,1,0,0,0,Dr. Thomas Feist
18,44,6,CDU/CSU,450,Ferlemann,Enak,,0,1,0,0,0,Enak Ferlemann
18,44,6,CDU/CSU,460,Fischbach,Ingrid,,0,1,0,0,0,Ingrid Fischbach
18,44,6,CDU/CSU,470,Fischer (Hamburg),Dirk,,0,1,0,0,0,Dirk Fischer (Hamburg)
18,44,6,CDU/CSU,480,Fischer (Karlsruhe-Land),Axel E.,,0,0,0,0,1,Axel E. Fischer (Karlsruhe-Land)
18,44,6,CDU/CSU,490,Flachsbarth,Maria,,0,1,0,0,0,Dr. Maria Flachsbarth
18,44,6,CDU/CSU,500,Flosbach,Klaus-Peter,,0,0,0,0,1,Klaus-Peter Flosbach
18,44,6,CDU/CSU,510,Frei,Thorsten,,0,1,0,0,0,Thorsten Frei
18,44,6,CDU/CSU,520,Freudenstein,Astrid,,0,1,0,0,0,Dr. Astrid Freudenstein
18,44,6,CDU/CSU,530,Friedrich (Hof),Hans-Peter,,0,1,0,0,0,Dr. Hans-Peter Friedrich (Hof)
18,44,6,CDU/CSU,540,Frieser,Michael,,0,1,0,0,0,Michael Frieser
18,44,6,CDU/CSU,550,Fuchs,Michael,,0,1,0,0,0,Dr. Michael Fuchs
18,44,6,CDU/CSU,560,Fuchtel,Hans-Joachim,,0,1,0,0,0,Hans-Joachim Fuchtel
18,44,6,CDU/CSU,570,Funk,Alexander,,0,1,0,0,0,Alexander Funk
18,44,6,CDU/CSU,580,Gädechens,Ingo,,0,1,0,0,0,Ingo Gädechens
18,44,6,CDU/CSU,590,Gauweiler,Peter,,0,0,0,0,1,Dr. Peter Gauweiler
18,44,6,CDU/CSU,600,Gebhart,Thomas,,0,1,0,0,0,Dr. Thomas Gebhart
18,44,6,CDU/CSU,610,Gerig,Alois,,0,1,0,0,0,Alois Gerig
18,44,6,CDU/CSU,620,Gienger,Eberhard,,0,1,0,0,0,Eberhard Gienger
18,44,6,CDU/CSU,630,Giousouf,Cemile,,0,1,0,0,0,Cemile Giousouf
18,44,6,CDU/CSU,640,Göppel,Josef,,0,1,0,0,0,Josef Göppel
18,44,6,CDU/CSU,650,Grindel,Reinhard,,0,0,0,0,1,Reinhard Grindel
18,44,6,CDU/CSU,660,Groden-Kranich,Ursula,,0,1,0,0,0,Ursula Groden-Kranich
18,44,6,CDU/CSU,670,Gröhe,Hermann,,0,0,0,0,1,Hermann Gröhe
18,44,6,CDU/CSU,680,Gröhler,Klaus-Dieter,,0,1,0,0,0,Klaus-Dieter Gröhler
18,44,6,CDU/CSU,690,Grosse-Brömer,Michael,,0,1,0,0,0,Michael Grosse-Brömer
18,44,6,CDU/CSU,700,Grotelüschen,Astrid,,0,1,0,0,0,Astrid Grotelüschen
18,44,6,CDU/CSU,710,Grübel,Markus,,0,1,0,0,0,Markus Grübel
18,44,6,CDU/CSU,730,Grund,Manfred,,0,1,0,0,0,Manfred Grund
18,44,6,CDU/CSU,740,Grundmann,Oliver,,0,1,0,0,0,Oliver Grundmann
18,44,6,CDU/CSU,720,Grütters,Monika,,0,1,0,0,0,Monika Grütters
18,44,6,CDU/CSU,760,Gundelach,Herlind,,0,1,0,0,0,Dr. Herlind Gundelach
18,44,6,CDU/CSU,750,Güntzler,Fritz,,0,1,0,0,0,Fritz Güntzler
18,44,6,CDU/CSU,770,Gutting,Olav,,0,1,0,0,0,Olav Gutting
18,44,6,CDU/CSU,780,Haase,Christian,,0,1,0,0,0,Christian Haase
18,44,6,CDU/CSU,790,Hahn,Florian,,0,1,0,0,0,Florian Hahn
18,44,6,CDU/CSU,800,Harbarth,Stephan,,0,1,0,0,0,Dr. Stephan Harbarth
18,44,6,CDU/CSU,810,Hardt,Jürgen,,0,1,0,0,0,Jürgen Hardt
18,44,6,CDU/CSU,820,Hasselfeldt,Gerda,,0,1,0,0,0,Gerda Hasselfeldt
18,44,6,CDU/CSU,830,Hauer,Matthias,,0,1,0,0,0,Matthias Hauer
18,44,6,CDU/CSU,840,Hauptmann,Mark,,0,1,0,0,0,Mark Hauptmann
18,44,6,CDU/CSU,850,Heck,Stefan,,0,1,0,0,0,Dr. Stefan Heck
18,44,6,CDU/CSU,860,Heider,Matthias,,0,1,0,0,0,Dr. Matthias Heider
18,44,6,CDU/CSU,870,Heiderich,Helmut,,0,1,0,0,0,Helmut Heiderich
18,44,6,CDU/CSU,880,Heil,Mechthild,,0,1,0,0,0,Mechthild Heil
18,44,6,CDU/CSU,890,Heinrich (Chemnitz),Frank,,0,1,0,0,0,Frank Heinrich (Chemnitz)
18,44,6,CDU/CSU,900,Helfrich,Mark,,0,1,0,0,0,Mark Helfrich
18,44,6,CDU/CSU,910,Heller,Uda,,0,1,0,0,0,Uda Heller
18,44,6,CDU/CSU,920,Hellmuth,Jörg,,0,1,0,0,0,Jörg Hellmuth
18,44,6,CDU/CSU,930,Henke,Rudolf,,0,1,0,0,0,Rudolf Henke
18,44,6,CDU/CSU,940,Hennrich,Michael,,0,1,0,0,0,Michael Hennrich
18,44,6,CDU/CSU,950,Heveling,Ansgar,,0,1,0,0,0,Ansgar Heveling
18,44,6,CDU/CSU,960,Hintze,Peter,,0,1,0,0,0,Peter Hintze
18,44,6,CDU/CSU,980,Hirte,Christian,,0,1,0,0,0,Christian Hirte
18,44,6,CDU/CSU,970,Hirte,Heribert,,0,1,0,0,0,Dr. Heribert Hirte
18,44,6,CDU/CSU,990,Hochbaum,Robert,,0,1,0,0,0,Robert Hochbaum
18,44,6,CDU/CSU,1000,Hoffmann,Alexander,,0,1,0,0,0,Alexander Hoffmann
18,44,6,CDU/CSU,1010,Holmeier,Karl,,0,1,0,0,0,Karl Holmeier
18,44,6,CDU/CSU,1020,Holzenkamp,Franz-Josef,,0,0,0,0,1,Franz-Josef Holzenkamp
18,44,6,CDU/CSU,1030,Hoppenstedt,Hendrik,,0,1,0,0,0,Dr. Hendrik Hoppenstedt
18,44,6,CDU/CSU,1040,Horb,Margaret,,0,1,0,0,0,Margaret Horb
18,44,6,CDU/CSU,1050,Hornhues,Bettina,,0,1,0,0,0,Bettina Hornhues
18,44,6,CDU/CSU,1060,Huber,Charles M.,,0,1,0,0,0,Charles M. Huber
18,44,6,CDU/CSU,1070,Hübinger,Anette,,0,1,0,0,0,Anette Hübinger
18,44,6,CDU/CSU,1080,Hüppe,Hubert,,0,1,0,0,0,Hubert Hüppe
18,44,6,CDU/CSU,1090,Irlstorfer,Erich,,0,1,0,0,0,Erich Irlstorfer
18,44,6,CDU/CSU,1100,Jarzombek,Thomas,,0,1,0,0,0,Thomas Jarzombek
18,44,6,CDU/CSU,1110,Jörrißen,Sylvia,,0,1,0,0,0,Sylvia Jörrißen
18,44,6,CDU/CSU,1140,Jung,Andreas,,0,1,0,0,0,Andreas Jung
18,44,6,CDU/CSU,1130,Jung,Franz Josef,,0,1,0,0,0,Dr. Franz Josef Jung
18,44,6,CDU/CSU,1150,Jung,Xaver,,0,1,0,0,0,Xaver Jung
18,44,6,CDU/CSU,1120,Jüttner,Egon,,0,1,0,0,0,Dr. Egon Jüttner
18,44,6,CDU/CSU,1160,Kalb,Bartholomäus,,0,1,0,0,0,Bartholomäus Kalb
18,44,6,CDU/CSU,1170,Kammer,Hans-Werner,,0,1,0,0,0,Hans-Werner Kammer
18,44,6,CDU/CSU,1180,Kampeter,Steffen,,0,1,0,0,0,Steffen Kampeter
18,44,6,CDU/CSU,1190,Kanitz,Steffen,,0,1,0,0,0,Steffen Kanitz
18,44,6,CDU/CSU,1200,Karl,Alois,,0,1,0,0,0,Alois Karl
18,44,6,CDU/CSU,1210,Karliczek,Anja,,0,1,0,0,0,Anja Karliczek
18,44,6,CDU/CSU,1220,Kaster,Bernhard,,0,1,0,0,0,Bernhard Kaster
18,44,6,CDU/CSU,1230,Kauder,Volker,,0,1,0,0,0,Volker Kauder
18,44,6,CDU/CSU,1240,Kaufmann,Stefan,,0,0,0,0,1,Dr. Stefan Kaufmann
18,44,6,CDU/CSU,1250,Kiesewetter,Roderich,,0,1,0,0,0,Roderich Kiesewetter
18,44,6,CDU/CSU,1260,Kippels,Georg,,0,1,0,0,0,Dr. Georg Kippels
18,44,6,CDU/CSU,1270,Klein,Volkmar,,0,1,0,0,0,Volkmar Klein
18,44,6,CDU/CSU,1280,Klimke,Jürgen,,0,1,0,0,0,Jürgen Klimke
18,44,6,CDU/CSU,1290,Knoerig,Axel,,0,1,0,0,0,Axel Knoerig
18,44,6,CDU/CSU,1300,Koeppen,Jens,,0,1,0,0,0,Jens Koeppen
18,44,6,CDU/CSU,1320,Koob,Markus,,0,1,0,0,0,Markus Koob
18,44,6,CDU/CSU,1310,Körber,Carsten,,0,1,0,0,0,Carsten Körber
18,44,6,CDU/CSU,1330,Koschyk,Hartmut,,0,1,0,0,0,Hartmut Koschyk
18,44,6,CDU/CSU,1340,Kovac,Kordula,,0,1,0,0,0,Kordula Kovac
18,44,6,CDU/CSU,1350,Kretschmer,Michael,,0,1,0,0,0,Michael Kretschmer
18,44,6,CDU/CSU,1360,Krichbaum,Gunther,,0,1,0,0,0,Gunther Krichbaum
18,44,6,CDU/CSU,1370,Krings,Günter,,0,1,0,0,0,Dr. Günter Krings
18,44,6,CDU/CSU,1380,Kruse,Rüdiger,,0,1,0,0,0,Rüdiger Kruse
18,44,6,CDU/CSU,1390,Kudla,Bettina,,0,1,0,0,0,Bettina Kudla
18,44,6,CDU/CSU,1400,Kühne,Roy,,0,1,0,0,0,Dr. Roy Kühne
18,44,6,CDU/CSU,1410,Lach,Günter,,0,0,0,0,1,Günter Lach
18,44,6,CDU/CSU,1430,Lagosky,Uwe,,0,1,0,0,0,Uwe Lagosky
18,44,6,CDU/CSU,1440,Lamers,Karl A.,,0,1,0,0,0,Dr. Karl A. Lamers
18,44,6,CDU/CSU,1420,Lämmel,Andreas G.,,0,1,0,0,0,Andreas G. Lämmel
18,44,6,CDU/CSU,1450,Lammert,Norbert,,0,1,0,0,0,Dr. Norbert Lammert
18,44,6,CDU/CSU,1460,Landgraf,Katharina,,0,1,0,0,0,Katharina Landgraf
18,44,6,CDU/CSU,1470,Lange,Ulrich,,0,1,0,0,0,Ulrich Lange
18,44,6,CDU/CSU,1480,Lanzinger,Barbara,,0,1,0,0,0,Barbara Lanzinger
18,44,6,CDU/CSU,1490,Launert,Silke,,0,1,0,0,0,Dr. Silke Launert
18,44,6,CDU/CSU,1500,Lehrieder,Paul,,0,1,0,0,0,Paul Lehrieder
18,44,6,CDU/CSU,1510,Leikert,Katja,,0,1,0,0,0,Dr. Katja Leikert
18,44,6,CDU/CSU,1520,Lengsfeld,Philipp,,0,1,0,0,0,Dr. Philipp Lengsfeld
18,44,6,CDU/CSU,1530,Lenz,Andreas,,0,1,0,0,0,Dr. Andreas Lenz
18,44,6,CDU/CSU,1540,Lerchenfeld,Philipp,Graf,0,1,0,0,0,Philipp Graf Lerchenfeld
18,44,6,CDU/CSU,1550,Leyen,Ursula,von der,0,0,0,0,1,Dr. Ursula von der Leyen
18,44,6,CDU/CSU,1560,Lezius,Antje,,0,1,0,0,0,Antje Lezius
18,44,6,CDU/CSU,1570,Liebing,Ingbert,,0,1,0,0,0,Ingbert Liebing
18,44,6,CDU/CSU,1580,Lietz,Matthias,,0,1,0,0,0,Matthias Lietz
18,44,6,CDU/CSU,1590,Lindholz,Andrea,,0,1,0,0,0,Andrea Lindholz
18,44,6,CDU/CSU,1600,Linnemann,Carsten,,0,1,0,0,0,Dr. Carsten Linnemann
18,44,6,CDU/CSU,1610,Lips,Patricia,,0,1,0,0,0,Patricia Lips
18,44,6,CDU/CSU,1620,Lorenz,Wilfried,,0,1,0,0,0,Wilfried Lorenz
18,44,6,CDU/CSU,1650,Lücking-Michel,Claudia,,0,1,0,0,0,Dr. Claudia Lücking-Michel
18,44,6,CDU/CSU,1630,Luczak,Jan-Marco,,0,1,0,0,0,Dr. Jan-Marco Luczak
18,44,6,CDU/CSU,1640,Ludwig,Daniela,,0,1,0,0,0,Daniela Ludwig
18,44,6,CDU/CSU,1660,Maag,Karin,,0,0,0,0,1,Karin Maag
18,44,6,CDU/CSU,1670,Magwas,Yvonne,,0,1,0,0,0,Yvonne Magwas
18,44,6,CDU/CSU,1680,Mahlberg,Thomas,,0,1,0,0,0,Thomas Mahlberg
18,44,6,CDU/CSU,1690,Maizière,Thomas,de,0,1,0,0,0,Dr. Thomas de Maizière
18,44,6,CDU/CSU,1700,Manderla,Gisela,,0,1,0,0,0,Gisela Manderla
18,44,6,CDU/CSU,1710,Marschall,Matern,von,0,1,0,0,0,Matern von Marschall
18,44,6,CDU/CSU,1720,Marwitz,Hans-Georg,von der,0,1,0,0,0,Hans-Georg von der Marwitz
18,44,6,CDU/CSU,1730,Mattfeldt,Andreas,,0,1,0,0,0,Andreas Mattfeldt
18,44,6,CDU/CSU,1740,Mayer (Altötting),Stephan,,0,1,0,0,0,Stephan Mayer (Altötting)
18,44,6,CDU/CSU,1750,Meier,Reiner,,0,1,0,0,0,Reiner Meier
18,44,6,CDU/CSU,1760,Meister,Michael,,0,1,0,0,0,Dr. Michael Meister
18,44,6,CDU/CSU,1770,Merkel,Angela,,0,0,0,0,1,Dr. Angela Merkel
18,44,6,CDU/CSU,1780,Metzler,Jan,,0,1,0,0,0,Jan Metzler
18,44,6,CDU/CSU,1790,Michalk,Maria,,0,1,0,0,0,Maria Michalk
18,44,6,CDU/CSU,1800,Michelbach,Hans,,0,1,0,0,0,Dr. h.c. Hans Michelbach
18,44,6,CDU/CSU,1810,Middelberg,Mathias,,0,1,0,0,0,Dr. Mathias Middelberg
18,44,6,CDU/CSU,1820,Mißfelder,Philipp,,0,1,0,0,0,Philipp Mißfelder
18,44,6,CDU/CSU,1840,Monstadt,Dietrich,,0,1,0,0,0,Dietrich Monstadt
18,44,6,CDU/CSU,1830,Möring,Karsten,,0,1,0,0,0,Karsten Möring
18,44,6,CDU/CSU,1850,Mortler,Marlene,,0,1,0,0,0,Marlene Mortler
18,44,6,CDU/CSU,1860,Motschmann,Elisabeth,,0,1,0,0,0,Elisabeth Motschmann
18,44,6,CDU/CSU,1870,Müller,Gerd,,0,1,0,0,0,Dr. Gerd Müller
18,44,6,CDU/CSU,1880,Müller (Braunschweig),Carsten,,0,1,0,0,0,Carsten Müller (Braunschweig)
18,44,6,CDU/CSU,1890,Müller (Erlangen),Stefan,,0,1,0,0,0,Stefan Müller (Erlangen)
18,44,6,CDU/CSU,1900,Murmann,Philipp,,0,1,0,0,0,Dr. Philipp Murmann
18,44,6,CDU/CSU,1910,Nick,Andreas,,0,1,0,0,0,Dr. Andreas Nick
18,44,6,CDU/CSU,1920,Noll,Michaela,,0,1,0,0,0,Michaela Noll
18,44,6,CDU/CSU,1930,Nowak,Helmut,,0,1,0,0,0,Helmut Nowak
18,44,6,CDU/CSU,1940,Nüßlein,Georg,,0,1,0,0,0,Dr. Georg Nüßlein
18,44,6,CDU/CSU,1950,Oellers,Wilfried,,0,1,0,0,0,Wilfried Oellers
18,44,6,CDU/CSU,1960,Oßner,Florian,,0,1,0,0,0,Florian Oßner
18,44,6,CDU/CSU,1970,Ostermann,Tim,,0,1,0,0,0,Dr. Tim Ostermann
18,44,6,CDU/CSU,1980,Otte,Henning,,0,1,0,0,0,Henning Otte
18,44,6,CDU/CSU,2000,Pahlmann,Ingrid,,0,1,0,0,0,Ingrid Pahlmann
18,44,6,CDU/CSU,2010,Pantel,Sylvia,,0,1,0,0,0,Sylvia Pantel
18,44,6,CDU/CSU,2020,Patzelt,Martin,,0,1,0,0,0,Martin Patzelt
18,44,6,CDU/CSU,1990,Pätzold,Martin,,0,1,0,0,0,Dr. Martin Pätzold
18,44,6,CDU/CSU,2030,Petzold,Ulrich,,0,1,0,0,0,Ulrich Petzold
18,44,6,CDU/CSU,2040,Pfeiffer,Joachim,,0,1,0,0,0,Dr. Joachim Pfeiffer
18,44,6,CDU/CSU,2050,Pfeiffer,Sibylle,,0,1,0,0,0,Sibylle Pfeiffer
18,44,6,CDU/CSU,2060,Pofalla,Ronald,,0,1,0,0,0,Ronald Pofalla
18,44,6,CDU/CSU,2070,Pols,Eckhard,,0,1,0,0,0,Eckhard Pols
18,44,6,CDU/CSU,2080,Rachel,Thomas,,0,1,0,0,0,Thomas Rachel
18,44,6,CDU/CSU,2090,Radomski,Kerstin,,0,0,0,0,1,Kerstin Radomski
18,44,6,CDU/CSU,2100,Radwan,Alexander,,0,1,0,0,0,Alexander Radwan
18,44,6,CDU/CSU,2110,Rainer,Alois,,0,1,0,0,0,Alois Rainer
18,44,6,CDU/CSU,2120,Ramsauer,Peter,,0,1,0,0,0,Dr. Peter Ramsauer
18,44,6,CDU/CSU,2130,Rehberg,Eckhardt,,0,1,0,0,0,Eckhardt Rehberg
18,44,6,CDU/CSU,2140,Reiche (Potsdam),Katherina,,0,1,0,0,0,Katherina Reiche (Potsdam)
18,44,6,CDU/CSU,2150,Riebsamen,Lothar,,0,1,0,0,0,Lothar Riebsamen
18,44,6,CDU/CSU,2160,Rief,Josef,,0,1,0,0,0,Josef Rief
18,44,6,CDU/CSU,2170,Riesenhuber,Heinz,,0,1,0,0,0,Dr. Heinz Riesenhuber
18,44,6,CDU/CSU,2180,Röring,Johannes,,0,1,0,0,0,Johannes Röring
18,44,6,CDU/CSU,2190,Röttgen,Norbert,,0,1,0,0,0,Dr. Norbert Röttgen
18,44,6,CDU/CSU,2200,Rüddel,Erwin,,0,1,0,0,0,Erwin Rüddel
18,44,6,CDU/CSU,2210,Rupprecht,Albert,,0,1,0,0,0,Albert Rupprecht
18,44,6,CDU/CSU,2220,Schäfer (Saalstadt),Anita,,0,1,0,0,0,Anita Schäfer (Saalstadt)
18,44,6,CDU/CSU,2230,Schäuble,Wolfgang,,0,1,0,0,0,Dr. Wolfgang Schäuble
18,44,6,CDU/CSU,2240,Schavan,Annette,,0,0,0,0,1,Annette Schavan
18,44,6,CDU/CSU,2250,Scheuer,Andreas,,0,1,0,0,0,Andreas Scheuer
18,44,6,CDU/CSU,2260,Schiewerling,Karl,,0,1,0,0,0,Karl Schiewerling
18,44,6,CDU/CSU,2270,Schimke,Jana,,0,1,0,0,0,Jana Schimke
18,44,6,CDU/CSU,2280,Schindler,Norbert,,0,0,0,0,1,Norbert Schindler
18,44,6,CDU/CSU,2290,Schipanski,Tankred,,0,1,0,0,0,Tankred Schipanski
18,44,6,CDU/CSU,2300,Schmelzle,Heiko,,0,1,0,0,0,Heiko Schmelzle
18,44,6,CDU/CSU,2310,Schmidt (Fürth),Christian,,0,1,0,0,0,Christian Schmidt (Fürth)
18,44,6,CDU/CSU,2320,Schmidt (Ühlingen),Gabriele,,0,1,0,0,0,Gabriele Schmidt (Ühlingen)
18,44,6,CDU/CSU,2330,Schnieder,Patrick,,0,1,0,0,0,Patrick Schnieder
18,44,6,CDU/CSU,2340,Schockenhoff,Andreas,,0,0,0,0,1,Dr. Andreas Schockenhoff
18,44,6,CDU/CSU,2350,Schön (St. Wendel),Nadine,,0,1,0,0,0,Nadine Schön (St. Wendel)
18,44,6,CDU/CSU,2360,Schröder,Ole,,0,0,0,0,1,Dr. Ole Schröder
18,44,6,CDU/CSU,2370,Schröder (Wiesbaden),Kristina,,0,0,0,0,1,Dr. Kristina Schröder (Wiesbaden)
18,44,6,CDU/CSU,2380,Schulte-Drüggelte,Bernhard,,0,1,0,0,0,Bernhard Schulte-Drüggelte
18,44,6,CDU/CSU,2390,Schulze,Klaus-Peter,,0,1,0,0,0,Dr. Klaus-Peter Schulze
18,44,6,CDU/CSU,2400,Schummer,Uwe,,0,1,0,0,0,Uwe Schummer
18,44,6,CDU/CSU,2410,Schuster (Weil am Rhein),Armin,,0,1,0,0,0,Armin Schuster (Weil am Rhein)
18,44,6,CDU/CSU,2420,Schwarzer,Christina,,0,1,0,0,0,Christina Schwarzer
18,44,6,CDU/CSU,2430,Seif,Detlef,,0,1,0,0,0,Detlef Seif
18,44,6,CDU/CSU,2440,Selle,Johannes,,0,1,0,0,0,Johannes Selle
18,44,6,CDU/CSU,2450,Sendker,Reinhold,,0,1,0,0,0,Reinhold Sendker
18,44,6,CDU/CSU,2460,Sensburg,Patrick,,0,1,0,0,0,Dr. Patrick Sensburg
18,44,6,CDU/CSU,2470,Siebert,Bernd,,0,1,0,0,0,Bernd Siebert
18,44,6,CDU/CSU,2480,Silberhorn,Thomas,,0,1,0,0,0,Thomas Silberhorn
18,44,6,CDU/CSU,2490,Singhammer,Johannes,,0,1,0,0,0,Johannes Singhammer
18,44,6,CDU/CSU,2500,Sorge,Tino,,0,1,0,0,0,Tino Sorge
18,44,6,CDU/CSU,2510,Spahn,Jens,,0,1,0,0,0,Jens Spahn
18,44,6,CDU/CSU,2520,Stauche,Carola,,0,1,0,0,0,Carola Stauche
18,44,6,CDU/CSU,2530,Steffel,Frank,,0,1,0,0,0,Dr. Frank Steffel
18,44,6,CDU/CSU,2540,Stefinger,Wolfgang,,0,1,0,0,0,Dr. Wolfgang Stefinger
18,44,6,CDU/CSU,2550,Stegemann,Albert,,0,1,0,0,0,Albert Stegemann
18,44,6,CDU/CSU,2560,Stein,Peter,,0,1,0,0,0,Peter Stein
18,44,6,CDU/CSU,2570,Steinbach,Erika,,0,1,0,0,0,Erika Steinbach
18,44,6,CDU/CSU,2580,Steineke,Sebastian,,0,1,0,0,0,Sebastian Steineke
18,44,6,CDU/CSU,2590,Steiniger,Johannes,,0,1,0,0,0,Johannes Steiniger
18,44,6,CDU/CSU,2600,Stetten,Christian,Frhr. von,0,1,0,0,0,Christian Frhr. von Stetten
18,44,6,CDU/CSU,2610,Stier,Dieter,,0,1,0,0,0,Dieter Stier
18,44,6,CDU/CSU,2620,Stockhofe,Rita,,0,1,0,0,0,Rita Stockhofe
18,44,6,CDU/CSU,2630,Storjohann,Gero,,0,1,0,0,0,Gero Storjohann
18,44,6,CDU/CSU,2640,Stracke,Stephan,,0,1,0,0,0,Stephan Stracke
18,44,6,CDU/CSU,2650,Straubinger,Max,,0,0,0,0,1,Max Straubinger
18,44,6,CDU/CSU,2660,Strebl,Matthäus,,0,1,0,0,0,Matthäus Strebl
18,44,6,CDU/CSU,2670,Strenz,Karin,,0,1,0,0,0,Karin Strenz
18,44,6,CDU/CSU,2680,Stritzl,Thomas,,0,1,0,0,0,Thomas Stritzl
18,44,6,CDU/CSU,2690,Strobl (Heilbronn),Thomas,,0,1,0,0,0,Thomas Strobl (Heilbronn)
18,44,6,CDU/CSU,2700,Strothmann,Lena,,0,1,0,0,0,Lena Strothmann
18,44,6,CDU/CSU,2710,Stübgen,Michael,,0,1,0,0,0,Michael Stübgen
18,44,6,CDU/CSU,2720,Sütterlin-Waack,Sabine,,0,0,0,0,1,Dr. Sabine Sütterlin-Waack
18,44,6,CDU/CSU,2730,Tauber,Peter,,0,1,0,0,0,Dr. Peter Tauber
18,44,6,CDU/CSU,2740,Tillmann,Antje,,0,1,0,0,0,Antje Tillmann
18,44,6,CDU/CSU,2750,Timmermann-Fechter,Astrid,,0,1,0,0,0,Astrid Timmermann-Fechter
18,44,6,CDU/CSU,2760,Uhl,Hans-Peter,,0,1,0,0,0,Dr. Hans-Peter Uhl
18,44,6,CDU/CSU,2770,Ullrich,Volker,,0,1,0,0,0,Dr. Volker Ullrich
