Wahlperiode,Sitzungnr,Abstimmnr,Fraktion/Gruppe,Name,Vorname,Titel,ja,nein,Enthaltung,ungültig,nichtabgegeben,Bezeichnung
18,42,4,CDU/CSU,Marwitz,Hans-Georg,von der,0,1,0,0,0,Hans-Georg von der Marwitz
18,42,4,CDU/CSU,Mattfeldt,Andreas,,0,1,0,0,0,Andreas Mattfeldt
18,42,4,CDU/CSU,Mayer (Altötting),Stephan,,0,1,0,0,0,Stephan Mayer (Altötting)
18,42,4,CDU/CSU,Meier,Reiner,,0,1,0,0,0,Reiner Meier
18,42,4,CDU/CSU,Meister,Michael,,0,1,0,0,0,Dr. Michael Meister
18,42,4,CDU/CSU,Merkel,Angela,,0,0,0,0,1,Dr. Angela Merkel
18,42,4,CDU/CSU,Metzler,Jan,,0,1,0,0,0,Jan Metzler
18,42,4,CDU/CSU,Michalk,Maria,,0,1,0,0,0,Maria Michalk
18,42,4,CDU/CSU,Michelbach,Hans,,0,1,0,0,0,Dr. h.c. Hans Michelbach
18,42,4,CDU/CSU,Middelberg,Mathias,,0,1,0,0,0,Dr. Mathias Middelberg
18,42,4,CDU/CSU,Mißfelder,Philipp,,0,1,0,0,0,Philipp Mißfelder
18,42,4,CDU/CSU,Monstadt,Dietrich,,0,1,0,0,0,Dietrich Monstadt
18,42,4,CDU/CSU,Möring,Karsten,,0,1,0,0,0,Karsten Möring
18,42,4,CDU/CSU,Mortler,Marlene,,0,1,0,0,0,Marlene Mortler
18,42,4,CDU/CSU,Motschmann,Elisabeth,,0,1,0,0,0,Elisabeth Motschmann
18,42,4,CDU/CSU,Müller,Gerd,,0,1,0,0,0,Dr. Gerd Müller
18,42,4,CDU/CSU,Müller (Braunschweig),Carsten,,0,1,0,0,0,Carsten Müller (Braunschweig)
18,42,4,CDU/CSU,Müller (Erlangen),Stefan,,0,1,0,0,0,Stefan Müller (Erlangen)
18,42,4,CDU/CSU,Murmann,Philipp,,0,1,0,0,0,Dr. Philipp Murmann
18,42,4,CDU/CSU,Nick,Andreas,,0,1,0,0,0,Dr. Andreas Nick
18,42,4,CDU/CSU,Noll,Michaela,,0,1,0,0,0,Michaela Noll
18,42,4,CDU/CSU,Nowak,Helmut,,0,1,0,0,0,Helmut Nowak
18,42,4,CDU/CSU,Nüßlein,Georg,,0,1,0,0,0,Dr. Georg Nüßlein
18,42,4,CDU/CSU,Oellers,Wilfried,,0,1,0,0,0,Wilfried Oellers
18,42,4,CDU/CSU,Oßner,Florian,,0,1,0,0,0,Florian Oßner
18,42,4,CDU/CSU,Ostermann,Tim,,0,1,0,0,0,Dr. Tim Ostermann
18,42,4,CDU/CSU,Otte,Henning,,0,1,0,0,0,Henning Otte
18,42,4,CDU/CSU,Pahlmann,Ingrid,,0,1,0,0,0,Ingrid Pahlmann
18,42,4,CDU/CSU,Pantel,Sylvia,,0,1,0,0,0,Sylvia Pantel
18,42,4,CDU/CSU,Patzelt,Martin,,0,1,0,0,0,Martin Patzelt
18,42,4,CDU/CSU,Pätzold,Martin,,0,1,0,0,0,Dr. Martin Pätzold
18,42,4,CDU/CSU,Petzold,Ulrich,,0,1,0,0,0,Ulrich Petzold
18,42,4,CDU/CSU,Pfeiffer,Joachim,,0,1,0,0,0,Dr. Joachim Pfeiffer
18,42,4,CDU/CSU,Pfeiffer,Sibylle,,0,1,0,0,0,Sibylle Pfeiffer
18,42,4,CDU/CSU,Pofalla,Ronald,,0,1,0,0,0,Ronald Pofalla
18,42,4,CDU/CSU,Pols,Eckhard,,0,1,0,0,0,Eckhard Pols
18,42,4,CDU/CSU,Rachel,Thomas,,0,1,0,0,0,Thomas Rachel
18,42,4,CDU/CSU,Radomski,Kerstin,,0,1,0,0,0,Kerstin Radomski
18,42,4,CDU/CSU,Radwan,Alexander,,0,1,0,0,0,Alexander Radwan
18,42,4,CDU/CSU,Rainer,Alois,,0,1,0,0,0,Alois Rainer
18,42,4,CDU/CSU,Ramsauer,Peter,,0,0,0,0,1,Dr. Peter Ramsauer
18,42,4,CDU/CSU,Rehberg,Eckhardt,,0,1,0,0,0,Eckhardt Rehberg
18,42,4,CDU/CSU,Reiche (Potsdam),Katherina,,0,1,0,0,0,Katherina Reiche (Potsdam)
18,42,4,CDU/CSU,Riebsamen,Lothar,,0,1,0,0,0,Lothar Riebsamen
18,42,4,CDU/CSU,Rief,Josef,,0,1,0,0,0,Josef Rief
18,42,4,CDU/CSU,Riesenhuber,Heinz,,0,1,0,0,0,Dr. Heinz Riesenhuber
18,42,4,CDU/CSU,Röring,Johannes,,0,0,0,0,1,Johannes Röring
18,42,4,CDU/CSU,Röttgen,Norbert,,0,1,0,0,0,Dr. Norbert Röttgen
18,42,4,CDU/CSU,Rüddel,Erwin,,0,1,0,0,0,Erwin Rüddel
18,42,4,CDU/CSU,Rupprecht,Albert,,0,1,0,0,0,Albert Rupprecht
18,42,4,CDU/CSU,Schäfer (Saalstadt),Anita,,0,1,0,0,0,Anita Schäfer (Saalstadt)
18,42,4,CDU/CSU,Schäuble,Wolfgang,,0,0,0,0,1,Dr. Wolfgang Schäuble
18,42,4,CDU/CSU,Schavan,Annette,,0,0,0,0,1,Annette Schavan
18,42,4,CDU/CSU,Scheuer,Andreas,,0,1,0,0,0,Andreas Scheuer
18,42,4,CDU/CSU,Schiewerling,Karl,,0,1,0,0,0,Karl Schiewerling
18,42,4,CDU/CSU,Schimke,Jana,,0,1,0,0,0,Jana Schimke
18,42,4,CDU/CSU,Schindler,Norbert,,0,0,0,0,1,Norbert Schindler
18,42,4,CDU/CSU,Schipanski,Tankred,,0,1,0,0,0,Tankred Schipanski
18,42,4,CDU/CSU,Schmelzle,Heiko,,0,1,0,0,0,Heiko Schmelzle
18,42,4,CDU/CSU,Schmidt (Fürth),Christian,,0,1,0,0,0,Christian Schmidt (Fürth)
18,42,4,CDU/CSU,Schmidt (Ühlingen),Gabriele,,0,1,0,0,0,Gabriele Schmidt (Ühlingen)
18,42,4,CDU/CSU,Schnieder,Patrick,,0,1,0,0,0,Patrick Schnieder
