Wahlperiode,Sitzungnr,Abstimmnr,Fraktion/Gruppe,Name,Vorname,Titel,ja,nein,Enthaltung,ungültig,nichtabgegeben,Bezeichnung
18,36,2,CDU/CSU,Klein,Volkmar,,0,1,0,0,0,Volkmar Klein
18,36,2,CDU/CSU,Klimke,Jürgen,,0,1,0,0,0,Jürgen Klimke
18,36,2,CDU/CSU,Knoerig,Axel,,0,1,0,0,0,Axel Knoerig
18,36,2,CDU/CSU,Koeppen,Jens,,0,1,0,0,0,Jens Koeppen
18,36,2,CDU/CSU,Koob,Markus,,0,1,0,0,0,Markus Koob
18,36,2,CDU/CSU,Körber,Carsten,,0,1,0,0,0,Carsten Körber
18,36,2,CDU/CSU,Koschyk,Hartmut,,0,1,0,0,0,Hartmut Koschyk
18,36,2,CDU/CSU,Kovac,Kordula,,0,1,0,0,0,Kordula Kovac
18,36,2,CDU/CSU,Kretschmer,Michael,,0,1,0,0,0,Michael Kretschmer
18,36,2,CDU/CSU,Krichbaum,Gunther,,0,1,0,0,0,Gunther Krichbaum
18,36,2,CDU/CSU,Krings,Günter,,0,1,0,0,0,Dr. Günter Krings
18,36,2,CDU/CSU,Kruse,Rüdiger,,0,1,0,0,0,Rüdiger Kruse
18,36,2,CDU/CSU,Kudla,Bettina,,0,0,0,0,1,Bettina Kudla
18,36,2,CDU/CSU,Kühne,Roy,,0,1,0,0,0,Dr. Roy Kühne
18,36,2,CDU/CSU,Lach,Günter,,0,1,0,0,0,Günter Lach
18,36,2,CDU/CSU,Lagosky,Uwe,,0,1,0,0,0,Uwe Lagosky
18,36,2,CDU/CSU,Lamers,Karl A.,,0,0,0,0,1,Dr. Karl A. Lamers
18,36,2,CDU/CSU,Lämmel,Andreas G.,,0,1,0,0,0,Andreas G. Lämmel
18,36,2,CDU/CSU,Lammert,Norbert,,0,1,0,0,0,Dr. Norbert Lammert
18,36,2,CDU/CSU,Landgraf,Katharina,,0,1,0,0,0,Katharina Landgraf
18,36,2,CDU/CSU,Lange,Ulrich,,0,1,0,0,0,Ulrich Lange
18,36,2,CDU/CSU,Lanzinger,Barbara,,0,1,0,0,0,Barbara Lanzinger
18,36,2,CDU/CSU,Launert,Silke,,0,1,0,0,0,Dr. Silke Launert
18,36,2,CDU/CSU,Lehrieder,Paul,,0,1,0,0,0,Paul Lehrieder
18,36,2,CDU/CSU,Leikert,Katja,,0,1,0,0,0,Dr. Katja Leikert
18,36,2,CDU/CSU,Lengsfeld,Philipp,,0,0,1,0,0,Dr. Philipp Lengsfeld
18,36,2,CDU/CSU,Lenz,Andreas,,0,1,0,0,0,Dr. Andreas Lenz
18,36,2,CDU/CSU,Lerchenfeld,Philipp,Graf,0,1,0,0,0,Philipp Graf Lerchenfeld
18,36,2,CDU/CSU,Leyen,Ursula,von der,0,1,0,0,0,Dr. Ursula von der Leyen
18,36,2,CDU/CSU,Lezius,Antje,,0,1,0,0,0,Antje Lezius
18,36,2,CDU/CSU,Liebing,Ingbert,,0,1,0,0,0,Ingbert Liebing
18,36,2,CDU/CSU,Lietz,Matthias,,0,1,0,0,0,Matthias Lietz
18,36,2,CDU/CSU,Lindholz,Andrea,,0,1,0,0,0,Andrea Lindholz
18,36,2,CDU/CSU,Linnemann,Carsten,,0,1,0,0,0,Dr. Carsten Linnemann
18,36,2,CDU/CSU,Lips,Patricia,,0,1,0,0,0,Patricia Lips
18,36,2,CDU/CSU,Lorenz,Wilfried,,0,1,0,0,0,Wilfried Lorenz
18,36,2,CDU/CSU,Lücking-Michel,Claudia,,0,1,0,0,0,Dr. Claudia Lücking-Michel
18,36,2,CDU/CSU,Luczak,Jan-Marco,,0,0,0,0,1,Dr. Jan-Marco Luczak
18,36,2,CDU/CSU,Ludwig,Daniela,,0,1,0,0,0,Daniela Ludwig
18,36,2,CDU/CSU,Maag,Karin,,0,1,0,0,0,Karin Maag
18,36,2,CDU/CSU,Magwas,Yvonne,,0,1,0,0,0,Yvonne Magwas
18,36,2,CDU/CSU,Mahlberg,Thomas,,0,1,0,0,0,Thomas Mahlberg
18,36,2,CDU/CSU,Maizière,Thomas,de,0,0,0,0,1,Dr. Thomas de Maizière
18,36,2,CDU/CSU,Manderla,Gisela,,0,1,0,0,0,Gisela Manderla
18,36,2,CDU/CSU,Marschall,Matern,von,0,1,0,0,0,Matern von Marschall
18,36,2,CDU/CSU,Marwitz,Hans-Georg,von der,0,1,0,0,0,Hans-Georg von der Marwitz
18,36,2,CDU/CSU,Mattfeldt,Andreas,,0,1,0,0,0,Andreas Mattfeldt
18,36,2,CDU/CSU,Mayer (Altötting),Stephan,,0,1,0,0,0,Stephan Mayer (Altötting)
18,36,2,CDU/CSU,Meier,Reiner,,0,1,0,0,0,Reiner Meier
18,36,2,CDU/CSU,Meister,Michael,,0,1,0,0,0,Dr. Michael Meister
18,36,2,CDU/CSU,Merkel,Angela,,0,0,0,0,1,Dr. Angela Merkel
18,36,2,CDU/CSU,Metzler,Jan,,0,1,0,0,0,Jan Metzler
18,36,2,CDU/CSU,Michalk,Maria,,0,1,0,0,0,Maria Michalk
18,36,2,CDU/CSU,Michelbach,Hans,,0,1,0,0,0,Dr. h.c. Hans Michelbach
18,36,2,CDU/CSU,Middelberg,Mathias,,0,1,0,0,0,Dr. Mathias Middelberg
18,36,2,CDU/CSU,Mißfelder,Philipp,,0,1,0,0,0,Philipp Mißfelder
18,36,2,CDU/CSU,Monstadt,Dietrich,,0,1,0,0,0,Dietrich Monstadt
18,36,2,CDU/CSU,Möring,Karsten,,0,1,0,0,0,Karsten Möring
18,36,2,CDU/CSU,Mortler,Marlene,,0,1,0,0,0,Marlene Mortler
18,36,2,CDU/CSU,Motschmann,Elisabeth,,0,0,0,0,1,Elisabeth Motschmann
18,36,2,CDU/CSU,Müller,Gerd,,0,1,0,0,0,Dr. Gerd Müller
18,36,2,CDU/CSU,Müller (Braunschweig),Carsten,,0,1,0,0,0,Carsten Müller (Braunschweig)
18,36,2,CDU/CSU,Müller (Erlangen),Stefan,,0,1,0,0,0,Stefan Müller (Erlangen)
18,36,2,CDU/CSU,Murmann,Philipp,,0,1,0,0,0,Dr. Philipp Murmann
18,36,2,CDU/CSU,Nick,Andreas,,0,1,0,0,0,Dr. Andreas Nick
18,36,2,CDU/CSU,Noll,Michaela,,0,1,0,0,0,Michaela Noll
18,36,2,CDU/CSU,Nowak,Helmut,,0,1,0,0,0,Helmut Nowak
18,36,2,CDU/CSU,Nüßlein,Georg,,0,1,0,0,0,Dr. Georg Nüßlein
18,36,2,CDU/CSU,Oellers,Wilfried,,0,1,0,0,0,Wilfried Oellers
18,36,2,CDU/CSU,Oßner,Florian,,0,1,0,0,0,Florian Oßner
18,36,2,CDU/CSU,Ostermann,Tim,,0,1,0,0,0,Dr. Tim Ostermann
18,36,2,CDU/CSU,Otte,Henning,,0,1,0,0,0,Henning Otte
18,36,2,CDU/CSU,Pahlmann,Ingrid,,0,1,0,0,0,Ingrid Pahlmann
18,36,2,CDU/CSU,Pantel,Sylvia,,0,1,0,0,0,Sylvia Pantel
18,36,2,CDU/CSU,Patzelt,Martin,,0,1,0,0,0,Martin Patzelt
18,36,2,CDU/CSU,Pätzold,Martin,,0,0,0,0,1,Dr. Martin Pätzold
18,36,2,CDU/CSU,Petzold,Ulrich,,0,1,0,0,0,Ulrich Petzold
18,36,2,CDU/CSU,Pfeiffer,Joachim,,0,1,0,0,0,Dr. Joachim Pfeiffer
18,36,2,CDU/CSU,Pfeiffer,Sibylle,,0,1,0,0,0,Sibylle Pfeiffer
18,36,2,CDU/CSU,Pofalla,Ronald,,0,1,0,0,0,Ronald Pofalla
18,36,2,CDU/CSU,Pols,Eckhard,,0,1,0,0,0,Eckhard Pols
18,36,2,CDU/CSU,Rachel,Thomas,,0,1,0,0,0,Thomas Rachel
18,36,2,CDU/CSU,Radomski,Kerstin,,0,1,0,0,0,Kerstin Radomski
18,36,2,CDU/CSU,Radwan,Alexander,,0,1,0,0,0,Alexander Radwan
18,36,2,CDU/CSU,Rainer,Alois,,0,1,0,0,0,Alois Rainer
18,36,2,CDU/CSU,Ramsauer,Peter,,0,1,0,0,0,Dr. Peter Ramsauer
18,36,2,CDU/CSU,Rehberg,Eckhardt,,0,1,0,0,0,Eckhardt Rehberg
18,36,2,CDU/CSU,Reiche (Potsdam),Katherina,,0,0,0,0,1,Katherina Reiche (Potsdam)
18,36,2,CDU/CSU,Riebsamen,Lothar,,0,1,0,0,0,Lothar Riebsamen
18,36,2,CDU/CSU,Rief,Josef,,0,1,0,0,0,Josef Rief
18,36,2,CDU/CSU,Riesenhuber,Heinz,,0,1,0,0,0,Dr. Heinz Riesenhuber
18,36,2,CDU/CSU,Röring,Johannes,,0,1,0,0,0,Johannes Röring
18,36,2,CDU/CSU,Röttgen,Norbert,,0,1,0,0,0,Dr. Norbert Röttgen
18,36,2,CDU/CSU,Rüddel,Erwin,,0,1,0,0,0,Erwin Rüddel
18,36,2,CDU/CSU,Rupprecht,Albert,,0,1,0,0,0,Albert Rupprecht
18,36,2,CDU/CSU,Schäfer (Saalstadt),Anita,,0,1,0,0,0,Anita Schäfer (Saalstadt)
18,36,2,CDU/CSU,Schäuble,Wolfgang,,0,1,0,0,0,Dr. Wolfgang Schäuble
18,36,2,CDU/CSU,Schavan,Annette,,0,0,0,0,1,Annette Schavan
18,36,2,CDU/CSU,Scheuer,Andreas,,0,0,0,0,1,Andreas Scheuer
18,36,2,CDU/CSU,Schiewerling,Karl,,0,1,0,0,0,Karl Schiewerling
18,36,2,CDU/CSU,Schimke,Jana,,0,0,0,0,1,Jana Schimke
18,36,2,CDU/CSU,Schindler,Norbert,,0,1,0,0,0,Norbert Schindler
18,36,2,CDU/CSU,Schipanski,Tankred,,0,1,0,0,0,Tankred Schipanski
18,36,2,CDU/CSU,Schmelzle,Heiko,,0,1,0,0,0,Heiko Schmelzle
18,36,2,CDU/CSU,Schmidt (Fürth),Christian,,0,1,0,0,0,Christian Schmidt (Fürth)
18,36,2,CDU/CSU,Schmidt (Ühlingen),Gabriele,,0,1,0,0,0,Gabriele Schmidt (Ühlingen)
18,36,2,CDU/CSU,Schnieder,Patrick,,0,1,0,0,0,Patrick Schnieder
18,36,2,CDU/CSU,Schockenhoff,Andreas,,0,0,0,0,1,Dr. Andreas Schockenhoff
18,36,2,CDU/CSU,Schön (St. Wendel),Nadine,,0,1,0,0,0,Nadine Schön (St. Wendel)
18,36,2,CDU/CSU,Schröder,Ole,,0,1,0,0,0,Dr. Ole Schröder
18,36,2,CDU/CSU,Schröder (Wiesbaden),Kristina,,0,0,0,0,1,Dr. Kristina Schröder (Wiesbaden)
18,36,2,CDU/CSU,Schulte-Drüggelte,Bernhard,,0,1,0,0,0,Bernhard Schulte-Drüggelte
18,36,2,CDU/CSU,Schulze,Klaus-Peter,,0,1,0,0,0,Dr. Klaus-Peter Schulze
18,36,2,CDU/CSU,Schummer,Uwe,,0,1,0,0,0,Uwe Schummer
18,36,2,CDU/CSU,Schuster (Weil am Rhein),Armin,,0,1,0,0,0,Armin Schuster (Weil am Rhein)
18,36,2,CDU/CSU,Schwarzer,Christina,,0,1,0,0,0,Christina Schwarzer
18,36,2,CDU/CSU,Seif,Detlef,,0,1,0,0,0,Detlef Seif
18,36,2,CDU/CSU,Selle,Johannes,,0,1,0,0,0,Johannes Selle
18,36,2,CDU/CSU,Sendker,Reinhold,,0,1,0,0,0,Reinhold Sendker
18,36,2,CDU/CSU,Sensburg,Patrick,,0,1,0,0,0,Dr. Patrick Sensburg
18,36,2,CDU/CSU,Siebert,Bernd,,0,1,0,0,0,Bernd Siebert
18,36,2,CDU/CSU,Silberhorn,Thomas,,0,0,0,0,1,Thomas Silberhorn
18,36,2,CDU/CSU,Singhammer,Johannes,,0,1,0,0,0,Johannes Singhammer
18,36,2,CDU/CSU,Sorge,Tino,,0,1,0,0,0,Tino Sorge
18,36,2,CDU/CSU,Spahn,Jens,,0,1,0,0,0,Jens Spahn
18,36,2,CDU/CSU,Stauche,Carola,,0,1,0,0,0,Carola Stauche
18,36,2,CDU/CSU,Steffel,Frank,,0,1,0,0,0,Dr. Frank Steffel
18,36,2,CDU/CSU,Stefinger,Wolfgang,,0,1,0,0,0,Dr. Wolfgang Stefinger
18,36,2,CDU/CSU,Stegemann,Albert,,0,1,0,0,0,Albert Stegemann
18,36,2,CDU/CSU,Stein,Peter,,0,1,0,0,0,Peter Stein
18,36,2,CDU/CSU,Steinbach,Erika,,0,1,0,0,0,Erika Steinbach
18,36,2,CDU/CSU,Steineke,Sebastian,,0,1,0,0,0,Sebastian Steineke
18,36,2,CDU/CSU,Steiniger,Johannes,,0,1,0,0,0,Johannes Steiniger
18,36,2,CDU/CSU,Stetten,Christian,Frhr. von,0,1,0,0,0,Christian Frhr. von Stetten
18,36,2,CDU/CSU,Stier,Dieter,,0,1,0,0,0,Dieter Stier
18,36,2,CDU/CSU,Stockhofe,Rita,,0,1,0,0,0,Rita Stockhofe
18,36,2,CDU/CSU,Storjohann,Gero,,0,1,0,0,0,Gero Storjohann
18,36,2,CDU/CSU,Stracke,Stephan,,0,1,0,0,0,Stephan Stracke
18,36,2,CDU/CSU,Straubinger,Max,,0,1,0,0,0,Max Straubinger
18,36,2,CDU/CSU,Strebl,Matthäus,,0,1,0,0,0,Matthäus Strebl
18,36,2,CDU/CSU,Strenz,Karin,,0,1,0,0,0,Karin Strenz
18,36,2,CDU/CSU,Stritzl,Thomas,,0,1,0,0,0,Thomas Stritzl
18,36,2,CDU/CSU,Strobl (Heilbronn),Thomas,,0,1,0,0,0,Thomas Strobl (Heilbronn)
18,36,2,CDU/CSU,Strothmann,Lena,,0,1,0,0,0,Lena Strothmann
18,36,2,CDU/CSU,Stübgen,Michael,,0,1,0,0,0,Michael Stübgen
18,36,2,CDU/CSU,Sütterlin-Waack,Sabine,,0,1,0,0,0,Dr. Sabine Sütterlin-Waack
18,36,2,CDU/CSU,Tauber,Peter,,0,1,0,0,0,Dr. Peter Tauber
18,36,2,CDU/CSU,Tillmann,Antje,,0,1,0,0,0,Antje Tillmann
18,36,2,CDU/CSU,Timmermann-Fechter,Astrid,,0,1,0,0,0,Astrid Timmermann-Fechter
18,36,2,CDU/CSU,Uhl,Hans-Peter,,0,1,0,0,0,Dr. Hans-Peter Uhl
18,36,2,CDU/CSU,Ullrich,Volker,,0,1,0,0,0,Dr. Volker Ullrich
18,36,2,CDU/CSU,Vaatz,Arnold,,0,1,0,0,0,Arnold Vaatz
18,36,2,CDU/CSU,Veith,Oswin,,0,1,0,0,0,Oswin Veith
18,36,2,CDU/CSU,Viesehon,Thomas,,0,1,0,0,0,Thomas Viesehon
18,36,2,CDU/CSU,Vietz,Michael,,0,1,0,0,0,Michael Vietz
18,36,2,CDU/CSU,Vogel (Kleinsaara),Volkmar,,0,1,0,0,0,Volkmar Vogel (Kleinsaara)
18,36,2,CDU/CSU,Volmering,Sven,,0,1,0,0,0,Sven Volmering
18,36,2,CDU/CSU,Voßbeck-Kayser,Christel,,0,1,0,0,0,Christel Voßbeck-Kayser
18,36,2,CDU/CSU,Vries,Kees,de,0,1,0,0,0,Kees de Vries
18,36,2,CDU/CSU,Wadephul,Johann,,0,1,0,0,0,Dr. Johann Wadephul
18,36,2,CDU/CSU,Wanderwitz,Marco,,0,1,0,0,0,Marco Wanderwitz
18,36,2,CDU/CSU,Warken,Nina,,0,1,0,0,0,Nina Warken
18,36,2,CDU/CSU,Wegner,Kai,,0,0,0,0,1,Kai Wegner
18,36,2,CDU/CSU,Weiler,Albert,,0,1,0,0,0,Albert Weiler
18,36,2,CDU/CSU,Weinberg (Hamburg),Marcus,,0,1,0,0,0,Marcus Weinberg (Hamburg)
18,36,2,CDU/CSU,Weisgerber,Anja,,0,1,0,0,0,Dr. Anja Weisgerber
18,36,2,CDU/CSU,Weiß (Emmendingen),Peter,,0,1,0,0,0,Peter Weiß (Emmendingen)
